country_code,customer_id,invoice_number,invoice_date,due_date,invoice_amount,settled_date,process_type
391,6160-HCSFI,7469612917,5/16/2013,6/15/2013,85.72,5/30/2013,Electronic
818,2824-HJQPP,7472160858,3/10/2012,4/9/2012,66.88,4/17/2012,Paper
770,9323-NDIOV,7479585452,7/29/2012,8/28/2012,68.14,8/27/2012,Electronic
391,2676-DZINU,7481115235,10/21/2012,11/20/2012,76.7,11/6/2012,Electronic
897,1408-OQZUE,7483503715,4/11/2012,5/11/2012,54.75,5/7/2012,Paper
897,1168-BEASA,7483571988,11/9/2013,12/9/2013,85.32,11/23/2013,Electronic
818,8364-UWVLM,7485620358,11/27/2012,12/27/2012,50.7,12/21/2012,Electronic
770,3993-QUNVJ,7490803947,1/31/2013,3/2/2013,68.79,2/8/2013,Electronic
818,5875-VZQCZ,7495748603,9/20/2012,10/20/2012,63.66,10/17/2012,Paper
406,6048-QPZCF,7496830993,3/10/2012,4/9/2012,75.33,4/8/2012,Paper
897,0688-XNJRO,7497563219,9/1/2013,10/1/2013,33.99,10/21/2013,Electronic
406,7938-EVASK,7498359819,9/21/2012,10/21/2012,72.75,10/25/2012,Paper
406,9322-YCTQO,7504945766,5/9/2013,6/8/2013,86.91,6/14/2013,Electronic
406,5573-KSOIA,7510320434,7/22/2013,8/21/2013,70.77,8/28/2013,Paper
770,5592-UQXSS,7514433905,4/22/2012,5/22/2012,42.08,5/26/2012,Paper
770,6077-FDQRK,7516274125,5/23/2013,6/22/2013,34.5,6/3/2013,Electronic
770,6077-FDQRK,7517563980,12/25/2012,1/24/2013,55.87,1/13/2013,Electronic
391,5529-TBPGK,7524155753,9/20/2013,10/20/2013,91.03,10/24/2013,Electronic
391,9014-WENVB,7534126416,9/12/2012,10/12/2012,53.64,10/8/2012,Paper
406,5164-VMYWJ,7541035636,7/23/2013,8/22/2013,81.15,8/13/2013,Paper
818,5875-VZQCZ,7541301534,5/30/2013,6/29/2013,73.96,6/19/2013,Paper
406,5164-VMYWJ,7545656006,3/28/2013,4/27/2013,83.73,5/6/2013,Paper
818,1604-LIFKX,7550415361,10/24/2013,11/23/2013,83.65,12/6/2013,Electronic
818,8887-NCUZC,7555055375,3/22/2013,4/21/2013,24.19,4/25/2013,Electronic
406,0783-PEPYR,7555537204,12/31/2012,1/30/2013,66.56,2/3/2013,Paper
897,9883-SDWFS,7563163902,4/25/2013,5/25/2013,21.58,6/10/2013,Paper
770,6077-FDQRK,7567097895,3/30/2012,4/29/2012,26.9,4/16/2012,Paper
391,2676-DZINU,7574832061,6/10/2012,7/10/2012,63.73,7/1/2012,Paper
406,3448-OWJOT,7576910302,6/23/2012,7/23/2012,82.8,7/18/2012,Paper
770,0706-NRGUP,7577985769,9/28/2012,10/28/2012,21,10/24/2012,Paper
770,6831-FIODB,7578902156,9/21/2012,10/21/2012,33.25,11/3/2012,Paper
770,3993-QUNVJ,7579897588,5/2/2012,6/1/2012,63.42,5/23/2012,Paper
391,2676-DZINU,7581184012,2/5/2013,3/7/2013,41.3,2/23/2013,Electronic
818,1604-LIFKX,7584011927,11/5/2012,12/5/2012,68.61,12/15/2012,Paper
406,5573-KSOIA,7588924933,4/17/2012,5/17/2012,69.54,5/20/2012,Paper
406,4632-QZOKX,7603025462,8/2/2012,9/1/2012,58.06,9/14/2012,Paper
818,8364-UWVLM,7604918128,12/5/2012,1/4/2013,101.44,12/25/2012,Electronic
770,7856-ODQFO,7605231033,9/12/2012,10/12/2012,43.79,9/30/2012,Electronic
770,0625-TNJFG,7615315828,5/10/2013,6/9/2013,36.86,6/8/2013,Paper
391,9174-IYKOC,7615433776,9/29/2012,10/29/2012,80.71,10/27/2012,Paper
406,5573-KSOIA,7619071494,6/17/2013,7/17/2013,72.22,7/24/2013,Paper
406,2621-XCLEH,7619716138,11/18/2012,12/18/2012,86.39,2/1/2013,Electronic
406,6833-ETVHD,7630260848,6/2/2013,7/2/2013,86.87,6/29/2013,Electronic
406,0783-PEPYR,7640437486,3/10/2012,4/9/2012,75.62,4/12/2012,Paper
770,9928-IJYBQ,7642713224,8/24/2013,9/23/2013,53.29,9/18/2013,Electronic
391,3569-VJWXS,7651606558,4/17/2012,5/17/2012,59.92,5/29/2012,Paper
770,0465-DTULQ,7655234333,10/3/2012,11/2/2012,49.85,11/7/2012,Paper
897,9460-VAZGD,7662622783,12/27/2012,1/26/2013,15,1/7/2013,Paper
391,6708-DPYTF,7662777416,9/8/2013,10/8/2013,64.19,10/10/2013,Electronic
406,1447-YZKCL,7665948122,2/13/2013,3/15/2013,67.87,3/13/2013,Electronic
897,6391-GBFQJ,7668955519,10/1/2013,10/31/2013,25.72,11/2/2013,Paper
770,2447-JCFGW,7672209595,4/21/2012,5/21/2012,60.41,5/16/2012,Paper
391,8820-BLYDZ,7675257333,2/2/2013,3/4/2013,77.35,2/11/2013,Paper
897,9286-VLKMI,7679449609,3/6/2013,4/5/2013,47.39,3/6/2013,Electronic
406,4651-PMEXQ,7680218680,1/28/2013,2/27/2013,65.56,2/22/2013,Electronic
391,5196-TWQXF,7683330179,5/23/2012,6/22/2012,50.44,6/28/2012,Paper
770,2026-XLBER,7685298565,10/19/2012,11/18/2012,62.31,11/5/2012,Paper
770,6831-FIODB,7690941431,2/18/2013,3/20/2013,41.11,3/19/2013,Paper
897,7372-CESLR,7692447978,1/1/2013,1/31/2013,37.25,1/31/2013,Paper
770,2447-JCFGW,7697000588,11/18/2013,12/18/2013,54.3,12/4/2013,Electronic
406,8976-AMJEO,7698255051,8/18/2013,9/17/2013,78.79,9/9/2013,Electronic
770,7260-ZHAKS,7704631121,7/24/2013,8/23/2013,65.2,8/14/2013,Electronic
391,0709-LZRJV,7706707710,3/14/2013,4/13/2013,68.16,4/8/2013,Paper
391,9174-IYKOC,7714500054,11/14/2013,12/14/2013,57.61,12/6/2013,Electronic
770,9323-NDIOV,7716386851,9/10/2012,10/10/2012,40.83,9/27/2012,Electronic
406,5164-VMYWJ,7717855496,7/11/2012,8/10/2012,72.52,8/10/2012,Paper
897,7654-DOLHO,7719614573,10/5/2012,11/4/2012,43.97,11/2/2012,Electronic
391,9014-WENVB,7720415253,12/19/2012,1/18/2013,66.08,1/6/2013,Paper
897,9286-VLKMI,7722226334,6/10/2013,7/10/2013,51.55,6/10/2013,Electronic
770,7856-ODQFO,7736319597,12/22/2012,1/21/2013,52.92,1/16/2013,Electronic
770,2447-JCFGW,7740692207,3/21/2012,4/20/2012,69.51,4/20/2012,Paper
391,2423-QOKIO,7751899037,4/6/2013,5/6/2013,47.77,5/8/2013,Paper
391,6160-HCSFI,7753761369,2/12/2013,3/14/2013,75.78,2/26/2013,Electronic
897,9250-VHLWY,7757363585,5/23/2013,6/22/2013,44.12,6/22/2013,Paper
770,9323-NDIOV,7762178946,4/16/2013,5/16/2013,59.66,5/12/2013,Electronic
897,7372-CESLR,7769806886,6/28/2013,7/28/2013,38.13,7/17/2013,Electronic
406,8976-AMJEO,7786851730,4/15/2012,5/15/2012,59.74,5/8/2012,Electronic
406,0783-PEPYR,7787761526,3/17/2012,4/16/2012,64.33,4/20/2012,Paper
391,8156-PCYBM,7788984844,11/23/2012,12/23/2012,68,12/16/2012,Electronic
391,6708-DPYTF,7790893341,5/23/2012,6/22/2012,79.59,7/5/2012,Paper
406,3448-OWJOT,7792341685,1/1/2013,1/31/2013,71.35,2/4/2013,Electronic
897,9883-SDWFS,7793237120,11/8/2012,12/8/2012,11.44,1/1/2013,Paper
897,3271-YDPUJ,7795526633,4/6/2013,5/6/2013,27.95,4/28/2013,Electronic
406,5284-DJOZO,7802365347,4/9/2012,5/9/2012,69.8,4/23/2012,Paper
391,3569-VJWXS,7807904455,8/1/2013,8/31/2013,64.19,8/26/2013,Electronic
770,3831-FXWYK,7809215596,12/27/2012,1/26/2013,71.85,2/1/2013,Paper
391,2820-XGXSB,7821939794,2/13/2012,3/14/2012,70.45,2/17/2012,Electronic
897,1168-BEASA,7829407127,9/5/2012,10/5/2012,61.46,10/3/2012,Paper
770,9149-MATVB,7830094350,9/21/2013,10/21/2013,42.17,10/14/2013,Electronic
818,9181-HEKGV,7832843148,6/14/2012,7/14/2012,78.67,8/7/2012,Paper
770,3831-FXWYK,7832966824,2/10/2012,3/11/2012,64.54,3/22/2012,Paper
818,5148-SYKLB,7837870930,9/21/2012,10/21/2012,73.69,11/7/2012,Paper
897,8690-EEBEO,7838596678,8/19/2013,9/18/2013,36.26,9/25/2013,Electronic
770,0465-DTULQ,7839294116,1/9/2012,2/8/2012,40.22,2/13/2012,Paper
391,2125-HJDLA,7845388340,4/24/2013,5/24/2013,39.25,5/28/2013,Electronic
391,0709-LZRJV,7851279717,10/15/2013,11/14/2013,61.29,11/6/2013,Electronic
897,8690-EEBEO,7854660723,4/9/2013,5/9/2013,84.6,5/16/2013,Electronic
406,1447-YZKCL,7859471043,7/24/2012,8/23/2012,79.39,9/1/2012,Paper
391,7209-MDWKR,7861925284,5/22/2013,6/21/2013,49.37,7/2/2013,Paper
391,5920-DPXLN,7862469216,11/18/2012,12/18/2012,56.02,12/10/2012,Electronic
406,5284-DJOZO,7864694123,7/30/2012,8/29/2012,67.8,8/15/2012,Paper
391,3569-VJWXS,7866551143,2/17/2012,3/18/2012,51.07,3/11/2012,Paper
406,6048-QPZCF,7867299622,1/21/2012,2/20/2012,72.06,1/31/2012,Paper
818,5148-SYKLB,7867318195,1/16/2012,2/15/2012,74.01,2/1/2012,Paper
406,4651-PMEXQ,7871204146,2/14/2012,3/15/2012,83.09,3/13/2012,Paper
818,8887-NCUZC,7873704598,3/29/2012,4/28/2012,10.47,4/27/2012,Paper
406,8389-TCXFQ,7876340954,6/5/2012,7/5/2012,38.73,7/12/2012,Paper
406,9771-QTLGZ,7880714904,2/9/2013,3/11/2013,61.07,2/25/2013,Electronic
770,7228-LEPPM,7881731765,3/13/2012,4/12/2012,46.22,4/21/2012,Paper
897,3676-CQAIF,7884124958,6/19/2012,7/19/2012,39.74,7/21/2012,Paper
406,9322-YCTQO,7885181731,2/1/2012,3/2/2012,87.13,3/15/2012,Paper
406,4092-ZAVRG,7890869729,11/25/2012,12/25/2012,87.71,11/30/2012,Electronic
770,2687-XWAMA,7893242563,3/17/2013,4/16/2013,37.66,3/29/2013,Paper
391,0709-LZRJV,7896000091,12/1/2012,12/31/2012,38.41,1/16/2013,Paper
897,9286-VLKMI,7903274357,8/31/2012,9/30/2012,57.8,9/11/2012,Paper
818,8102-ABPKQ,7913946826,6/27/2013,7/27/2013,48.45,8/22/2013,Paper
818,5613-UHVMG,7914349615,7/10/2013,8/9/2013,65.6,8/8/2013,Electronic
818,7946-HJDUR,7932116400,2/7/2013,3/9/2013,38.86,3/14/2013,Electronic
897,3271-YDPUJ,7934803012,10/17/2012,11/16/2012,63.96,11/28/2012,Paper
770,7260-ZHAKS,7935547980,12/8/2012,1/7/2013,66.27,12/30/2012,Electronic
770,9928-IJYBQ,7939830476,7/18/2012,8/17/2012,67.79,9/9/2012,Electronic
406,4640-FGEJI,7942175485,12/4/2012,1/3/2013,78.12,1/12/2013,Paper
818,9181-HEKGV,7948353278,1/29/2012,2/28/2012,59.08,3/19/2012,Paper
406,9725-EZTEJ,7949028171,5/15/2012,6/14/2012,76.27,6/17/2012,Electronic
770,7856-ODQFO,7949269803,10/7/2012,11/6/2012,44.83,10/23/2012,Electronic
391,9212-BTDMX,7952881452,7/4/2013,8/3/2013,38.96,7/17/2013,Electronic
770,7228-LEPPM,7957459350,8/1/2013,8/31/2013,55.8,9/16/2013,Electronic
818,3568-JJMFW,7957903409,11/15/2013,12/15/2013,82.29,11/20/2013,Electronic
770,7758-WKLVM,7958057215,7/30/2013,8/29/2013,65.59,9/24/2013,Electronic
897,9286-VLKMI,7961973380,10/22/2013,11/21/2013,41.64,10/24/2013,Electronic
391,8820-BLYDZ,7976742421,7/6/2012,8/5/2012,54.33,7/17/2012,Paper
770,5592-UQXSS,7977041657,6/13/2012,7/13/2012,43.52,7/17/2012,Paper
897,7654-DOLHO,7977287829,9/29/2012,10/29/2012,46.41,10/23/2012,Electronic
770,7228-LEPPM,7979390388,10/22/2012,11/21/2012,34.49,12/2/2012,Electronic
391,3598-DNURW,7987067619,3/6/2012,4/5/2012,67.83,3/28/2012,Paper
897,7654-DOLHO,7987083569,7/21/2012,8/20/2012,17.37,8/20/2012,Electronic
770,9149-MATVB,7991968212,1/18/2013,2/17/2013,72.95,2/8/2013,Paper
406,7938-EVASK,7992662919,5/29/2013,6/28/2013,56.85,7/2/2013,Electronic
391,6708-DPYTF,7992871769,10/3/2013,11/2/2013,99.22,11/17/2013,Electronic
391,3598-DNURW,7993778070,8/14/2012,9/13/2012,50.66,9/10/2012,Paper
897,9460-VAZGD,8009169493,1/14/2012,2/13/2012,65.9,2/3/2012,Paper
897,1168-BEASA,8011401581,2/29/2012,3/30/2012,24.63,3/21/2012,Paper
818,8887-NCUZC,8016290722,12/1/2012,12/31/2012,30.8,1/9/2013,Paper
391,0709-LZRJV,8017340942,4/23/2013,5/23/2013,19.53,5/21/2013,Paper
391,7841-HROAQ,8019405718,6/6/2013,7/6/2013,47.99,7/11/2013,Paper
818,2824-HJQPP,8024350758,9/4/2012,10/4/2012,44.51,9/28/2012,Paper
391,2676-DZINU,8026688554,2/14/2013,3/16/2013,60.72,2/23/2013,Electronic
818,1604-LIFKX,8030080145,7/2/2012,8/1/2012,87.16,8/6/2012,Paper
391,0379-NEVHP,8033892101,4/3/2013,5/3/2013,74.34,4/19/2013,Paper
391,2423-QOKIO,8035927112,3/14/2013,4/13/2013,48.27,4/10/2013,Paper
770,2687-XWAMA,8044630018,7/13/2012,8/12/2012,46.68,7/30/2012,Paper
391,9174-IYKOC,8052943053,11/27/2013,12/27/2013,71.6,12/18/2013,Electronic
770,2026-XLBER,8056734091,9/14/2012,10/14/2012,50.87,10/3/2012,Paper
770,2026-XLBER,8057232722,1/9/2012,2/8/2012,83.12,1/30/2012,Paper
406,6833-ETVHD,8061367328,6/6/2012,7/6/2012,82.79,6/18/2012,Electronic
406,9758-AIEIK,8062397322,9/14/2013,10/14/2013,69.65,10/1/2013,Electronic
391,9014-WENVB,8066534559,9/26/2013,10/26/2013,64.95,10/19/2013,Electronic
897,9286-VLKMI,8066734147,6/4/2012,7/4/2012,41.71,6/16/2012,Paper
818,6627-ELFBK,8075572741,2/1/2013,3/3/2013,69.59,3/9/2013,Electronic
818,8102-ABPKQ,8077742155,7/31/2012,8/30/2012,55.5,9/13/2012,Paper
391,8820-BLYDZ,8081319512,1/6/2012,2/5/2012,78.05,1/16/2012,Paper
406,4651-PMEXQ,8082355258,7/12/2012,8/11/2012,68.84,8/3/2012,Electronic
406,4092-ZAVRG,8082796197,2/6/2013,3/8/2013,82.93,2/10/2013,Electronic
818,3271-HYHDN,8086151417,1/9/2013,2/8/2013,49.85,1/12/2013,Paper
391,9841-XLGBV,8088935090,12/20/2012,1/19/2013,50.03,1/23/2013,Paper
391,6708-DPYTF,8097727269,7/11/2012,8/10/2012,69,8/13/2012,Paper
406,4632-QZOKX,8099860445,7/23/2012,8/22/2012,52.71,8/25/2012,Paper
897,1408-OQZUE,8099966017,6/21/2013,7/21/2013,36.78,8/4/2013,Electronic
770,6831-FIODB,8106002715,1/20/2013,2/19/2013,17.44,2/20/2013,Paper
391,6708-DPYTF,8111779828,10/24/2013,11/23/2013,93.24,12/3/2013,Electronic
897,9286-VLKMI,8119664084,9/29/2013,10/29/2013,47.32,9/30/2013,Electronic
818,6627-ELFBK,8130568082,4/6/2012,5/6/2012,67.3,5/1/2012,Paper
406,8976-AMJEO,8131076647,12/8/2012,1/7/2013,68.72,1/2/2013,Electronic
406,7600-OISKG,8131192839,9/16/2012,10/16/2012,60.95,10/25/2012,Paper
406,9758-AIEIK,8136944092,3/23/2012,4/22/2012,37.39,4/20/2012,Paper
406,1447-YZKCL,8137093063,8/22/2013,9/21/2013,78.69,9/26/2013,Electronic
897,3676-CQAIF,8140634585,7/6/2013,8/5/2013,24.9,8/7/2013,Paper
818,9181-HEKGV,8143888831,2/16/2012,3/17/2012,64.02,3/16/2012,Paper
897,7654-DOLHO,8144548869,5/16/2012,6/15/2012,36.2,6/6/2012,Electronic
897,8690-EEBEO,8146803755,1/29/2012,2/28/2012,49.83,3/6/2012,Paper
770,5592-UQXSS,8147753421,6/21/2012,7/21/2012,8.22,7/7/2012,Paper
897,1168-BEASA,8147793831,2/3/2013,3/5/2013,20.65,2/21/2013,Paper
406,4632-QZOKX,8148770791,10/21/2013,11/20/2013,36.28,12/4/2013,Electronic
770,7050-KQLDO,8149632060,3/18/2013,4/17/2013,88.33,4/12/2013,Electronic
770,6831-FIODB,8156321502,8/27/2012,9/26/2012,52.08,9/24/2012,Paper
818,3568-JJMFW,8158808494,2/21/2012,3/22/2012,56.21,3/10/2012,Electronic
406,9758-AIEIK,8161191244,7/13/2013,8/12/2013,109.79,8/16/2013,Electronic
818,6627-ELFBK,8164212163,4/30/2013,5/30/2013,27.41,6/6/2013,Electronic
406,3448-OWJOT,8164224319,4/1/2012,5/1/2012,72.78,5/11/2012,Paper
897,8690-EEBEO,8164708697,4/24/2012,5/24/2012,52.8,5/30/2012,Paper
391,2125-HJDLA,8165388862,9/22/2013,10/22/2013,42.46,11/1/2013,Electronic
406,9758-AIEIK,8166776603,1/31/2012,3/1/2012,81.13,2/20/2012,Paper
770,7856-ODQFO,8184291649,4/7/2013,5/7/2013,9.47,4/27/2013,Electronic
770,2026-XLBER,8193327667,7/14/2012,8/13/2012,57.7,7/31/2012,Paper
391,1080-NDGAE,8193630211,3/10/2012,4/9/2012,85.82,4/14/2012,Paper
406,8389-TCXFQ,8193753679,8/4/2012,9/3/2012,69.65,9/13/2012,Paper
770,6077-FDQRK,8200853537,11/14/2012,12/14/2012,60.66,11/29/2012,Electronic
391,2820-XGXSB,8203817830,3/23/2012,4/22/2012,92.34,3/28/2012,Electronic
770,2026-XLBER,8207456004,3/9/2012,4/8/2012,18.57,4/1/2012,Paper
897,1168-BEASA,8223221939,11/16/2012,12/16/2012,84.22,12/28/2012,Paper
770,7260-ZHAKS,8227346978,1/30/2013,3/1/2013,53.71,2/25/2013,Electronic
818,3271-HYHDN,8240701264,1/5/2013,2/4/2013,46.1,1/12/2013,Paper
391,9014-WENVB,8240803259,6/20/2012,7/20/2012,67.07,7/20/2012,Paper
391,8156-PCYBM,8243963846,3/4/2012,4/3/2012,59.3,3/31/2012,Electronic
770,6077-FDQRK,8244116210,8/6/2012,9/5/2012,47.35,8/28/2012,Paper
770,9149-MATVB,8249581875,12/2/2013,1/1/2014,38.5,12/16/2013,Electronic
391,2820-XGXSB,8252449224,12/18/2012,1/17/2013,108.68,12/22/2012,Electronic
818,8102-ABPKQ,8258508334,7/25/2012,8/24/2012,61.39,9/4/2012,Paper
406,9725-EZTEJ,8260736009,10/22/2012,11/21/2012,93.24,11/11/2012,Electronic
770,7228-LEPPM,8262359020,1/16/2013,2/15/2013,47.74,2/26/2013,Electronic
897,6391-GBFQJ,8269617897,7/28/2013,8/27/2013,41.79,8/12/2013,Paper
391,6632-CGYHU,8273477766,1/29/2012,2/28/2012,51.13,2/21/2012,Paper
391,9174-IYKOC,8273521159,8/17/2013,9/16/2013,57.6,9/6/2013,Electronic
391,9212-BTDMX,8276169596,6/12/2013,7/12/2013,53.19,6/28/2013,Electronic
391,7841-HROAQ,8277025756,12/2/2012,1/1/2013,84.74,1/8/2013,Paper
391,2820-XGXSB,8282397668,8/22/2013,9/21/2013,102.67,8/29/2013,Electronic
391,7209-MDWKR,8284200295,8/11/2013,9/10/2013,90.42,9/12/2013,Paper
406,6833-ETVHD,8292540307,8/12/2013,9/11/2013,75.88,9/2/2013,Electronic
406,7600-OISKG,8301490239,11/30/2012,12/30/2012,40.23,12/26/2012,Paper
770,0465-DTULQ,8301711992,7/29/2013,8/28/2013,83.36,8/26/2013,Electronic
406,9322-YCTQO,8315488143,1/8/2013,2/7/2013,89.98,2/11/2013,Electronic
391,2423-QOKIO,8317322623,4/23/2013,5/23/2013,74.98,5/28/2013,Paper
770,6831-FIODB,8329193507,8/8/2013,9/7/2013,43.2,8/26/2013,Electronic
406,5164-VMYWJ,8336544833,8/10/2013,9/9/2013,45.49,9/1/2013,Paper
391,3598-DNURW,8342469093,11/16/2012,12/16/2012,46.07,11/23/2012,Electronic
391,7209-MDWKR,8343505064,12/16/2012,1/15/2013,61.2,1/15/2013,Paper
770,3993-QUNVJ,8346126237,10/31/2013,11/30/2013,61.43,11/5/2013,Electronic
770,7228-LEPPM,8346602190,8/7/2012,9/6/2012,60.58,9/10/2012,Electronic
391,0187-ERLSR,8350497297,3/16/2013,4/15/2013,73.27,4/4/2013,Paper
391,6708-DPYTF,8365287542,8/1/2012,8/31/2012,57.69,9/8/2012,Paper
406,8389-TCXFQ,8365605418,6/6/2013,7/6/2013,65.16,6/14/2013,Electronic
406,8389-TCXFQ,8374209501,6/1/2012,7/1/2012,83.68,7/8/2012,Paper
897,9250-VHLWY,8375759964,5/24/2012,6/23/2012,36.83,6/17/2012,Paper
406,0783-PEPYR,8382421151,9/30/2012,10/30/2012,87.36,11/18/2012,Paper
391,0379-NEVHP,8385411888,2/17/2013,3/19/2013,79.25,3/11/2013,Paper
897,1408-OQZUE,8389404239,4/11/2013,5/11/2013,44.06,5/11/2013,Electronic
897,9250-VHLWY,8389561226,3/24/2012,4/23/2012,53.67,4/17/2012,Paper
818,8102-ABPKQ,8390889307,9/23/2012,10/23/2012,67.92,11/6/2012,Paper
391,2820-XGXSB,8391160851,8/25/2012,9/24/2012,74.53,9/1/2012,Electronic
406,5573-KSOIA,8391971820,1/20/2012,2/19/2012,70.91,2/23/2012,Paper
406,3448-OWJOT,8394111674,7/10/2013,8/9/2013,78.88,7/31/2013,Electronic
406,7938-EVASK,8400290228,7/13/2012,8/12/2012,88.31,8/28/2012,Paper
406,1447-YZKCL,8401420623,7/19/2013,8/18/2013,116.66,8/28/2013,Electronic
897,3271-YDPUJ,8412636726,2/4/2012,3/5/2012,43.29,2/28/2012,Paper
770,0706-NRGUP,8419584909,2/7/2013,3/9/2013,26.49,3/16/2013,Paper
406,9117-LYRCE,8420453376,10/11/2012,11/10/2012,86.6,11/13/2012,Paper
897,6391-GBFQJ,8426420017,1/31/2013,3/2/2013,15.48,2/12/2013,Paper
406,1447-YZKCL,8427086210,10/30/2013,11/29/2013,87.27,12/5/2013,Electronic
391,9174-IYKOC,8428274862,4/7/2013,5/7/2013,77.01,4/29/2013,Electronic
391,5920-DPXLN,8429016073,10/25/2012,11/24/2012,40.55,11/21/2012,Paper
818,7946-HJDUR,8429898953,9/12/2012,10/12/2012,51,10/5/2012,Electronic
770,2687-XWAMA,8444345875,2/27/2012,3/28/2012,41.71,3/11/2012,Paper
818,8102-ABPKQ,8447618970,6/18/2013,7/18/2013,64.59,8/6/2013,Paper
770,0706-NRGUP,8449889683,11/14/2012,12/14/2012,20.61,12/9/2012,Paper
818,7946-HJDUR,8450356834,3/9/2013,4/8/2013,50.21,4/8/2013,Electronic
406,4632-QZOKX,8455537995,9/2/2013,10/2/2013,47.24,9/28/2013,Electronic
406,0783-PEPYR,8456442808,7/5/2013,8/4/2013,49.56,8/16/2013,Paper
406,4640-FGEJI,8459323044,1/14/2013,2/13/2013,40.13,2/17/2013,Paper
770,0465-DTULQ,8461427104,1/11/2013,2/10/2013,52.14,2/20/2013,Paper
818,2824-HJQPP,8462827944,4/1/2013,5/1/2013,52.4,4/18/2013,Paper
818,7695-NKUXM,8464039248,6/30/2013,7/30/2013,63.05,7/3/2013,Electronic
897,3271-YDPUJ,8466153246,6/3/2012,7/3/2012,35.3,7/3/2012,Paper
406,5164-VMYWJ,8467769345,7/28/2012,8/27/2012,86.76,9/15/2012,Paper
897,7372-CESLR,8469604228,6/8/2013,7/8/2013,46.34,6/21/2013,Electronic
897,6177-VTITE,8471061442,11/24/2012,12/24/2012,19.06,12/9/2012,Electronic
897,9286-VLKMI,8471592455,12/30/2012,1/29/2013,51.96,1/4/2013,Paper
391,9014-WENVB,8473757844,6/5/2013,7/5/2013,26.13,7/13/2013,Paper
406,6048-QPZCF,8478661655,9/24/2013,10/24/2013,54.37,9/29/2013,Electronic
897,7654-DOLHO,8482497127,4/12/2013,5/12/2013,16.06,5/7/2013,Electronic
406,4092-ZAVRG,8483378519,1/4/2012,2/3/2012,75.21,1/13/2012,Paper
770,0465-DTULQ,8488549558,4/28/2012,5/28/2012,43.62,6/12/2012,Paper
818,7695-NKUXM,8489952796,6/22/2013,7/22/2013,53.19,6/25/2013,Electronic
897,0688-XNJRO,8493182849,1/18/2012,2/17/2012,18.03,3/22/2012,Paper
406,8389-TCXFQ,8502171486,11/30/2013,12/30/2013,73.6,1/7/2014,Electronic
770,2026-XLBER,8503873648,10/29/2012,11/28/2012,37.87,11/11/2012,Paper
770,6077-FDQRK,8513935149,8/4/2012,9/3/2012,30.14,8/30/2012,Paper
406,6048-QPZCF,8514889441,2/10/2013,3/12/2013,92.14,2/22/2013,Electronic
406,8976-AMJEO,8517033976,3/21/2013,4/20/2013,70.99,4/23/2013,Electronic
818,5613-UHVMG,8523083533,9/12/2012,10/12/2012,41.12,10/21/2012,Electronic
770,2687-XWAMA,8527409222,5/19/2012,6/18/2012,67.97,5/31/2012,Paper
897,0688-XNJRO,8528877072,1/12/2012,2/11/2012,64.19,2/24/2012,Paper
770,4460-ZXNDN,8548423449,6/9/2012,7/9/2012,51.6,7/23/2012,Paper
818,2824-HJQPP,8551131035,11/19/2012,12/19/2012,86.87,12/8/2012,Paper
770,9149-MATVB,8553422918,11/26/2013,12/26/2013,51.42,12/18/2013,Electronic
897,8942-ERSWK,8564835935,10/27/2013,11/26/2013,9.53,11/1/2013,Electronic
770,9323-NDIOV,8568370573,1/18/2012,2/17/2012,56.55,3/12/2012,Paper
391,0709-LZRJV,8575598490,7/13/2012,8/12/2012,26.98,8/24/2012,Paper
897,9250-VHLWY,8576086686,3/14/2012,4/13/2012,38,3/29/2012,Paper
391,6708-DPYTF,8582366228,9/3/2012,10/3/2012,27.42,10/6/2012,Electronic
897,8942-ERSWK,8585978960,10/19/2013,11/18/2013,7.39,10/29/2013,Electronic
897,9286-VLKMI,8595337570,8/19/2012,9/18/2012,44.25,8/22/2012,Paper
897,3676-CQAIF,8598688213,2/25/2012,3/26/2012,25.93,4/2/2012,Paper
818,6004-KITZM,8604269690,8/1/2013,8/31/2013,83.37,8/30/2013,Paper
391,1080-NDGAE,8610241270,3/14/2012,4/13/2012,95.82,3/31/2012,Paper
406,5284-DJOZO,8615012107,1/27/2012,2/26/2012,53.81,2/11/2012,Paper
897,3676-CQAIF,8623313803,2/7/2012,3/8/2012,44.52,3/17/2012,Paper
897,7372-CESLR,8631854540,4/15/2013,5/15/2013,22.45,5/12/2013,Electronic
897,7372-CESLR,8634528747,9/10/2012,10/10/2012,52.82,9/28/2012,Paper
818,7946-HJDUR,8636390396,3/29/2012,4/28/2012,55.38,4/22/2012,Electronic
897,6296-UKEUZ,8638140916,12/7/2012,1/6/2013,21.42,12/8/2012,Electronic
391,3598-DNURW,8645315959,1/26/2012,2/25/2012,47.02,2/9/2012,Paper
770,5592-UQXSS,8653422623,2/6/2013,3/8/2013,37.22,3/3/2013,Electronic
391,9212-BTDMX,8656503168,5/19/2013,6/18/2013,35.15,6/5/2013,Electronic
818,6627-ELFBK,8659733546,7/1/2013,7/31/2013,57.97,7/14/2013,Electronic
897,6296-UKEUZ,8663805291,3/5/2013,4/4/2013,14.8,3/7/2013,Electronic
406,4632-QZOKX,8664445095,2/21/2012,3/22/2012,76.19,4/3/2012,Paper
391,1080-NDGAE,8673161784,1/15/2013,2/14/2013,100,2/13/2013,Electronic
